first_contact_date,proposal_date,follow_up_count,deal_size,closure_date,proposal_delay_days,closure_duration_days,follow_up_frequency,closure_category
2024-07-26,2024-08-03,1,88210542,2025-01-10,8,168,0.005952380952380952,Slow
2023-08-11,2023-08-27,9,74633482,2024-05-31,16,294,0.030612244897959183,Slow
2024-08-09,2024-08-14,8,7424985,2025-05-29,5,293,0.027303754266211604,Slow
2023-02-14,2023-03-05,8,1837377,2023-06-28,19,134,0.05970149253731343,Slow
2024-03-29,2024-04-09,12,68495835,2024-08-19,11,143,0.08391608391608392,Slow
2024-08-10,2024-08-12,4,39000634,2025-02-09,2,183,0.02185792349726776,Slow
2023-09-13,2023-09-21,7,24370923,2023-12-14,8,92,0.07608695652173914,Medium
2023-03-09,2023-03-27,10,95871003,2023-06-30,18,113,0.08849557522123894,Medium
2024-02-28,2024-03-14,11,14232719,2025-02-06,15,344,0.03197674418604651,Slow
2023-04-06,2023-04-18,8,42804850,2023-08-12,12,128,0.0625,Slow
2024-06-20,2024-07-05,6,58572041,2025-03-19,15,272,0.022058823529411766,Slow
2024-01-21,2024-01-27,12,97091395,2025-01-25,6,370,0.032432432432432434,Slow
2023-06-30,2023-07-14,12,55173764,2023-12-21,14,174,0.06896551724137931,Slow
2024-08-06,2024-08-17,11,20767471,2025-05-12,11,279,0.03942652329749104,Slow
2023-01-31,2023-02-08,6,85602901,2023-11-06,8,279,0.021505376344086023,Slow
2024-08-22,2024-08-28,11,83151981,2025-03-13,6,203,0.054187192118226604,Slow
2023-06-19,2023-06-21,11,34919277,2023-09-02,2,75,0.14666666666666667,Medium
2024-07-14,2024-07-24,10,71193543,2024-08-06,10,23,0.43478260869565216,Fast
2023-07-30,2023-08-13,1,94927457,2023-12-31,14,154,0.006493506493506494,Slow
2023-01-14,2023-01-26,3,36150258,2023-03-30,12,75,0.04,Medium
2023-09-16,2023-10-01,7,8313688,2023-11-30,15,75,0.09333333333333334,Medium
2023-04-15,2023-04-22,5,46716705,2023-08-08,7,115,0.043478260869565216,Medium
2024-02-21,2024-02-28,12,65181816,2024-10-12,7,234,0.05128205128205128,Slow
2024-07-09,2024-07-19,2,1804831,2024-09-12,10,65,0.03076923076923077,Medium
2024-01-06,2024-01-24,12,17164009,2025-01-12,18,372,0.03225806451612903,Slow
2023-02-05,2023-02-07,4,38920444,2023-06-19,2,134,0.029850746268656716,Slow
2024-03-26,2024-04-12,1,95942447,2024-10-14,17,202,0.0049504950495049506,Slow
2023-01-17,2023-02-01,10,3627913,2023-06-06,15,140,0.07142857142857142,Slow
2023-05-03,2023-05-08,10,73201375,2023-07-11,5,69,0.14492753623188406,Medium
2023-08-19,2023-08-30,3,51053007,2024-05-13,11,268,0.011194029850746268,Slow
2023-12-21,2023-12-25,10,55809684,2024-02-05,4,46,0.21739130434782608,Medium
2024-06-08,2024-06-17,6,8228314,2025-07-10,9,397,0.015113350125944584,Slow
2023-04-22,2023-05-12,11,72271671,2023-11-26,20,218,0.05045871559633028,Slow
2024-08-03,2024-08-12,1,72421972,2024-11-07,9,96,0.010416666666666666,Medium
2024-07-12,2024-08-01,9,17027115,2025-08-02,20,386,0.023316062176165803,Slow
2024-08-13,2024-08-28,7,13692369,2025-03-27,15,226,0.030973451327433628,Slow
2024-02-04,2024-02-14,5,75648975,2024-12-05,10,305,0.01639344262295082,Slow
2023-02-26,2023-03-02,2,99713245,2023-05-13,4,76,0.02631578947368421,Medium
2023-12-26,2024-01-15,8,79224877,2024-04-14,20,110,0.07272727272727272,Medium
2023-11-05,2023-11-18,9,44299820,2024-10-05,13,335,0.026865671641791045,Slow
2023-01-18,2023-01-25,1,31655432,2023-08-23,7,217,0.004608294930875576,Slow
2024-02-24,2024-03-05,5,79834611,2025-02-06,10,348,0.014367816091954023,Slow
2023-12-19,2023-12-22,6,14365669,2024-05-23,3,156,0.038461538461538464,Slow
2024-04-24,2024-05-13,8,81578101,2024-08-23,19,121,0.06611570247933884,Slow
2023-05-26,2023-06-11,8,79540085,2024-02-21,16,271,0.02952029520295203,Slow
2023-05-09,2023-05-18,9,56754932,2023-08-16,9,99,0.09090909090909091,Medium
2024-05-10,2024-05-18,6,61834212,2024-08-04,8,86,0.06976744186046512,Medium
2024-01-31,2024-02-19,11,40946395,2024-05-01,19,91,0.12087912087912088,Medium
2024-03-04,2024-03-24,2,36347115,2024-12-24,20,295,0.006779661016949152,Slow
2023-12-23,2024-01-08,10,82857372,2024-02-23,16,62,0.16129032258064516,Medium
2024-05-27,2024-06-15,10,8775117,2025-02-05,19,254,0.03937007874015748,Slow
2024-05-17,2024-06-04,8,84278111,2024-09-18,18,124,0.06451612903225806,Slow
2024-06-29,2024-07-04,6,81834643,2025-03-07,5,251,0.02390438247011952,Slow
2023-02-19,2023-02-22,6,88331287,2023-11-17,3,271,0.02214022140221402,Slow
2024-04-20,2024-04-25,7,17501126,2025-02-04,5,290,0.02413793103448276,Slow
2023-05-18,2023-05-19,1,54026200,2023-11-30,1,196,0.00510204081632653,Slow
2023-01-07,2023-01-22,5,56878535,2023-03-18,15,70,0.07142857142857142,Medium
2023-04-11,2023-04-20,7,61616895,2024-03-05,9,329,0.02127659574468085,Slow
2023-09-25,2023-10-03,5,79124383,2024-10-13,8,384,0.013020833333333334,Slow
2023-08-03,2023-08-07,3,21358706,2023-12-22,4,141,0.02127659574468085,Slow
2023-07-09,2023-07-15,7,83684771,2024-07-22,6,379,0.018469656992084433,Slow
2023-10-25,2023-11-06,5,30369484,2024-06-29,12,248,0.020161290322580645,Slow
2023-07-15,2023-07-17,11,85288866,2024-02-02,2,202,0.054455445544554455,Slow
2023-01-25,2023-02-09,1,82628203,2023-09-24,15,242,0.004132231404958678,Slow
2023-02-09,2023-02-20,1,50394170,2023-10-26,11,259,0.003861003861003861,Slow
2024-04-26,2024-05-05,2,54104776,2025-03-05,9,313,0.006389776357827476,Slow
2023-11-23,2023-11-29,5,47517995,2023-12-08,6,15,0.3333333333333333,Fast
2023-05-27,2023-06-12,11,96775128,2023-07-04,16,38,0.2894736842105263,Medium
2023-10-01,2023-10-10,8,9612082,2024-09-21,9,356,0.02247191011235955,Slow
2023-12-21,2024-01-07,7,99357972,2024-09-24,17,278,0.025179856115107913,Slow
2023-07-02,2023-07-14,3,30823216,2023-07-15,12,13,0.23076923076923078,Fast
2023-10-11,2023-10-16,8,65516865,2024-05-01,5,203,0.03940886699507389,Slow
2023-03-06,2023-03-24,4,64893456,2023-06-17,18,103,0.038834951456310676,Medium
2023-06-20,2023-07-03,7,22421486,2024-06-11,13,357,0.0196078431372549,Slow
2024-04-05,2024-04-20,4,62289841,2024-11-25,15,234,0.017094017094017096,Slow
2024-02-05,2024-02-15,3,75884301,2024-02-15,10,10,0.3,Fast
2024-01-30,2024-02-02,9,90006701,2024-09-02,3,216,0.041666666666666664,Slow
2023-07-12,2023-08-01,8,12114091,2024-02-14,20,217,0.03686635944700461,Slow
2023-06-27,2023-07-16,8,35599152,2024-02-12,19,230,0.034782608695652174,Slow
2023-03-21,2023-03-26,10,57216827,2023-08-14,5,146,0.0684931506849315,Slow
2024-01-23,2024-02-06,2,80977490,2025-02-22,14,396,0.005050505050505051,Slow
2023-09-03,2023-09-23,12,50938705,2023-12-20,20,108,0.1111111111111111,Medium
2023-06-27,2023-07-14,11,33155170,2024-06-21,17,360,0.030555555555555555,Slow
2024-02-29,2024-03-07,9,36566033,2024-06-24,7,116,0.07758620689655173,Medium
2024-06-16,2024-07-02,4,21386690,2024-10-20,16,126,0.031746031746031744,Slow
2024-02-17,2024-02-21,1,40726143,2024-05-01,4,74,0.013513513513513514,Medium
2023-02-27,2023-03-19,11,85530227,2023-09-01,20,186,0.05913978494623656,Slow
2024-05-13,2024-05-21,4,17537331,2024-08-26,8,105,0.0380952380952381,Medium
2024-04-12,2024-04-15,9,73300222,2025-03-08,3,330,0.02727272727272727,Slow
2023-06-14,2023-06-19,2,88324052,2024-01-08,5,208,0.009615384615384616,Slow
2023-12-20,2024-01-06,3,85971719,2024-07-27,17,220,0.013636363636363636,Slow
2023-11-28,2023-11-29,4,30837948,2024-12-13,1,381,0.010498687664041995,Slow
2023-08-17,2023-09-02,12,86179413,2024-02-17,16,184,0.06521739130434782,Slow
2024-06-19,2024-07-06,3,22595085,2024-07-28,17,39,0.07692307692307693,Medium
2023-07-31,2023-08-05,3,20104744,2024-06-03,5,308,0.00974025974025974,Slow
2024-01-31,2024-02-10,6,66985008,2025-01-26,10,361,0.01662049861495845,Slow
2024-04-27,2024-05-06,10,61109362,2024-11-01,9,188,0.05319148936170213,Slow
2024-01-06,2024-01-12,3,99492649,2024-05-29,6,144,0.020833333333333332,Slow
2023-06-11,2023-07-01,8,53426877,2023-08-14,20,64,0.125,Medium
2023-03-28,2023-04-12,9,42394158,2023-10-25,15,211,0.04265402843601896,Slow
2023-09-03,2023-09-20,9,72821023,2024-08-12,17,344,0.02616279069767442,Slow
2024-04-16,2024-05-01,2,62440109,2025-05-20,15,399,0.005012531328320802,Slow
2024-07-04,2024-07-09,7,96004741,2024-10-03,5,91,0.07692307692307693,Medium
2023-10-19,2023-10-25,10,64917161,2024-08-31,6,317,0.031545741324921134,Slow
2024-07-12,2024-07-24,5,90278773,2025-05-29,12,321,0.01557632398753894,Slow
2023-12-31,2024-01-20,7,72633375,2024-12-13,20,348,0.020114942528735632,Slow
2024-05-08,2024-05-20,1,63492827,2024-08-01,12,85,0.011764705882352941,Medium
2023-07-15,2023-07-23,4,66359584,2023-08-28,8,44,0.09090909090909091,Medium
2023-08-05,2023-08-24,1,65798942,2024-02-26,19,205,0.004878048780487805,Slow
2023-12-19,2024-01-05,6,98026273,2024-05-28,17,161,0.037267080745341616,Slow
2023-06-18,2023-06-25,8,52904744,2024-06-29,7,377,0.021220159151193633,Slow
2023-08-09,2023-08-27,8,23338474,2024-05-19,18,284,0.028169014084507043,Slow
2023-07-26,2023-07-30,11,6667546,2023-08-17,4,22,0.5,Fast
2023-11-07,2023-11-16,1,80270230,2024-04-07,9,152,0.006578947368421052,Slow
2024-06-23,2024-07-12,3,77987592,2024-11-09,19,139,0.02158273381294964,Slow
2023-09-04,2023-09-24,10,56610134,2024-08-01,20,332,0.030120481927710843,Slow
2024-01-09,2024-01-12,9,37122422,2025-01-24,3,381,0.023622047244094488,Slow
2023-03-29,2023-04-05,5,30690807,2023-07-20,7,113,0.04424778761061947,Medium
2023-12-17,2023-12-19,4,45838358,2024-08-09,2,236,0.01694915254237288,Slow
2024-05-17,2024-05-29,6,15684973,2025-05-01,12,349,0.017191977077363897,Slow
2023-06-20,2023-07-09,11,4877225,2023-08-15,19,56,0.19642857142857142,Medium
2023-04-20,2023-04-26,7,81697114,2023-05-06,6,16,0.4375,Fast
2023-08-25,2023-08-29,9,46227548,2024-08-19,4,360,0.025,Slow
2024-07-20,2024-07-21,1,91377878,2025-02-23,1,218,0.0045871559633027525,Slow
2024-06-16,2024-06-18,5,31364057,2025-02-21,2,250,0.02,Slow
2023-10-15,2023-10-21,6,357097,2024-06-02,6,231,0.025974025974025976,Slow
2024-01-25,2024-02-09,5,10160611,2025-01-26,15,367,0.013623978201634877,Slow
2023-07-12,2023-07-29,12,22228301,2024-01-31,17,203,0.059113300492610835,Slow
2023-03-01,2023-03-02,7,3310505,2023-06-18,1,109,0.06422018348623854,Medium
2023-04-12,2023-04-18,12,80505975,2023-09-21,6,162,0.07407407407407407,Slow
2024-06-24,2024-06-27,4,28902383,2024-12-07,3,166,0.024096385542168676,Slow
2024-05-07,2024-05-16,10,61153080,2025-01-07,9,245,0.04081632653061224,Slow
2023-05-25,2023-06-06,6,76721498,2023-12-18,12,207,0.028985507246376812,Slow
2023-08-25,2023-08-31,11,30260771,2023-12-22,6,119,0.09243697478991597,Medium
2023-12-16,2023-12-25,6,26335409,2024-11-15,9,335,0.01791044776119403,Slow
2024-05-10,2024-05-25,9,11526540,2024-06-04,15,25,0.36,Fast
2024-03-21,2024-04-08,5,93849612,2024-08-14,18,146,0.03424657534246575,Slow
2023-11-14,2023-11-20,1,25579588,2024-11-17,6,369,0.0027100271002710027,Slow
2024-05-06,2024-05-21,11,14872759,2025-03-10,15,308,0.03571428571428571,Slow
2024-04-17,2024-04-25,3,58443998,2025-03-30,8,347,0.008645533141210375,Slow
2023-05-23,2023-05-29,2,35171703,2023-11-21,6,182,0.01098901098901099,Slow
2024-08-05,2024-08-18,7,66982284,2025-08-27,13,387,0.01808785529715762,Slow
2023-09-13,2023-09-25,1,48058476,2024-02-12,12,152,0.006578947368421052,Slow
2023-10-17,2023-10-22,7,76201714,2023-11-26,5,40,0.175,Medium
2024-01-18,2024-02-03,6,91604075,2024-12-21,16,338,0.01775147928994083,Slow
2024-02-10,2024-02-25,4,9796745,2024-11-17,15,281,0.014234875444839857,Slow
2024-01-11,2024-01-14,4,82172255,2025-01-11,3,366,0.01092896174863388,Slow
2023-04-17,2023-05-04,2,21487361,2023-07-15,17,89,0.02247191011235955,Medium
2024-03-24,2024-04-04,7,11774891,2024-05-12,11,49,0.14285714285714285,Medium
2024-03-25,2024-04-13,8,67848498,2024-09-16,19,175,0.045714285714285714,Slow
2023-01-25,2023-02-04,3,97506464,2023-09-08,10,226,0.01327433628318584,Slow
2024-05-10,2024-05-23,1,21025026,2024-06-19,13,40,0.025,Medium
2024-01-14,2024-01-29,8,12427834,2024-01-24,15,10,0.8,Fast
2024-03-09,2024-03-25,2,24015368,2024-12-26,16,292,0.00684931506849315,Slow
2023-01-06,2023-01-22,5,4649092,2023-11-25,16,323,0.015479876160990712,Slow
2024-02-19,2024-02-27,6,3128603,2024-07-13,8,145,0.041379310344827586,Slow
2023-10-20,2023-11-04,8,51862780,2024-05-26,15,219,0.0365296803652968,Slow
2024-08-12,2024-08-30,3,54920524,2025-03-26,18,226,0.01327433628318584,Slow
2023-08-02,2023-08-14,10,91024924,2024-06-21,12,324,0.030864197530864196,Slow
2023-10-03,2023-10-22,4,27245083,2024-10-21,19,384,0.010416666666666666,Slow
2023-09-02,2023-09-18,5,89467052,2024-06-25,16,297,0.016835016835016835,Slow
2023-02-19,2023-03-07,2,89672265,2023-03-29,16,38,0.05263157894736842,Medium
2023-03-20,2023-04-06,3,34582964,2024-01-18,17,304,0.009868421052631578,Slow
2023-01-18,2023-02-03,2,3970021,2023-02-14,16,27,0.07407407407407407,Fast
2024-07-17,2024-07-28,4,28605094,2025-03-23,11,249,0.01606425702811245,Slow
2023-09-07,2023-09-27,8,50305812,2024-07-22,20,319,0.025078369905956112,Slow
2023-04-13,2023-05-02,8,47518871,2023-04-23,19,10,0.8,Fast
2023-02-17,2023-03-02,10,84279937,2023-04-13,13,55,0.18181818181818182,Medium
2023-07-20,2023-08-02,3,49425248,2023-12-19,13,152,0.019736842105263157,Slow
2023-12-13,2024-01-01,3,15704481,2024-02-28,19,77,0.03896103896103896,Medium
2023-07-28,2023-08-15,9,37032430,2024-07-30,18,368,0.024456521739130436,Slow
2023-06-17,2023-06-18,12,35738560,2024-06-13,1,362,0.03314917127071823,Slow
2024-06-03,2024-06-12,4,79129378,2025-05-30,9,361,0.0110803324099723,Slow
2023-08-17,2023-09-02,4,81426342,2023-10-01,16,45,0.08888888888888889,Medium
2023-11-12,2023-11-26,8,98780876,2024-03-01,14,110,0.07272727272727272,Medium
2024-06-29,2024-07-15,4,33054079,2025-05-07,16,312,0.01282051282051282,Slow
2024-03-30,2024-04-06,9,27303796,2025-03-20,7,355,0.02535211267605634,Slow
2023-08-12,2023-08-22,2,85040309,2024-01-24,10,165,0.012121212121212121,Slow
2024-06-16,2024-06-22,1,79083711,2025-03-17,6,274,0.0036496350364963502,Slow
2023-09-29,2023-10-04,4,13344631,2024-10-24,5,391,0.010230179028132993,Slow
2024-06-28,2024-07-12,8,53639877,2025-05-07,14,313,0.025559105431309903,Slow
2023-07-23,2023-08-06,6,89427488,2023-09-10,14,49,0.12244897959183673,Medium
2023-10-31,2023-11-20,11,42164990,2023-11-25,20,25,0.44,Fast
2024-05-07,2024-05-13,4,39546004,2025-04-15,6,343,0.011661807580174927,Slow
2024-03-18,2024-03-20,12,98490738,2025-03-28,2,375,0.032,Slow
2024-05-26,2024-06-10,12,41636692,2025-04-03,15,312,0.038461538461538464,Slow
2023-05-29,2023-06-09,8,53648654,2023-12-29,11,214,0.037383177570093455,Slow
2023-05-14,2023-06-02,3,30406326,2024-05-23,19,375,0.008,Slow
2023-09-03,2023-09-11,4,1527112,2024-03-22,8,201,0.01990049751243781,Slow
2024-07-23,2024-08-11,11,92943521,2025-01-06,19,167,0.0658682634730539,Slow
2023-08-02,2023-08-14,8,83197484,2024-06-09,12,312,0.02564102564102564,Slow
2024-02-29,2024-03-06,6,98306034,2025-01-30,6,336,0.017857142857142856,Slow
2024-02-10,2024-02-18,6,36657173,2024-08-09,8,181,0.03314917127071823,Slow
2024-02-15,2024-02-28,1,75415919,2024-08-16,13,183,0.00546448087431694,Slow
2024-06-15,2024-06-19,5,94452943,2024-10-17,4,124,0.04032258064516129,Slow
2023-04-14,2023-05-01,2,77002292,2024-01-01,17,262,0.007633587786259542,Slow
2023-04-02,2023-04-17,12,54631568,2023-10-19,15,200,0.06,Slow
2023-01-11,2023-01-19,8,77023576,2023-02-04,8,24,0.3333333333333333,Fast
2024-04-08,2024-04-25,3,89380418,2024-09-24,17,169,0.01775147928994083,Slow
2024-06-14,2024-06-27,1,67115134,2024-09-07,13,85,0.011764705882352941,Medium
2023-05-02,2023-05-14,3,70973014,2023-10-14,12,165,0.01818181818181818,Slow
2024-02-25,2024-03-03,3,59218549,2024-11-18,7,267,0.011235955056179775,Slow
2023-01-17,2023-01-18,1,19666475,2023-03-16,1,58,0.017241379310344827,Medium
2023-07-22,2023-08-05,2,91336247,2024-01-09,14,171,0.011695906432748537,Slow
2023-05-10,2023-05-20,10,46108897,2024-01-25,10,260,0.038461538461538464,Slow
2024-05-04,2024-05-07,1,41526180,2024-09-26,3,145,0.006896551724137931,Slow
2023-12-13,2023-12-29,4,87544096,2024-12-17,16,370,0.010810810810810811,Slow
2023-08-05,2023-08-07,7,67037332,2024-04-14,2,253,0.02766798418972332,Slow
2023-12-25,2023-12-30,5,71998638,2024-01-26,5,32,0.15625,Medium
2023-06-30,2023-07-11,3,94895638,2024-06-12,11,348,0.008620689655172414,Slow
2024-04-16,2024-04-21,12,43899236,2024-11-24,5,222,0.05405405405405406,Slow
2023-11-26,2023-12-01,1,17456213,2024-07-07,5,224,0.004464285714285714,Slow
2023-01-09,2023-01-21,1,42930229,2023-03-14,12,64,0.015625,Medium
2023-11-22,2023-11-23,9,33238797,2024-08-22,1,274,0.032846715328467155,Slow
2024-07-18,2024-07-28,8,78544619,2025-05-23,10,309,0.025889967637540454,Slow
2023-08-08,2023-08-28,6,11625692,2024-05-21,20,287,0.020905923344947737,Slow
2023-07-15,2023-07-19,4,87090837,2023-12-28,4,166,0.024096385542168676,Slow
2023-11-24,2023-12-07,7,31160522,2024-08-16,13,266,0.02631578947368421,Slow
2023-12-01,2023-12-03,12,73650482,2024-11-03,2,338,0.03550295857988166,Slow
2023-12-15,2024-01-04,11,14289235,2024-04-17,20,124,0.08870967741935484,Slow
2023-10-12,2023-10-29,5,35061760,2023-12-19,17,68,0.07352941176470588,Medium
2023-12-28,2024-01-13,9,6133656,2024-03-18,16,81,0.1111111111111111,Medium
2024-02-22,2024-02-26,5,3955033,2024-12-27,4,309,0.016181229773462782,Slow
2024-01-18,2024-01-22,6,28648780,2024-10-28,4,284,0.02112676056338028,Slow
2024-08-23,2024-09-10,6,60394267,2025-04-14,18,234,0.02564102564102564,Slow
2023-12-28,2024-01-06,8,13508767,2024-03-17,9,80,0.1,Medium
2023-12-09,2023-12-15,11,64306985,2024-05-08,6,151,0.0728476821192053,Slow
2023-02-04,2023-02-10,5,5928172,2023-09-02,6,210,0.023809523809523808,Slow
2023-07-17,2023-08-06,12,83789758,2023-12-06,20,142,0.08450704225352113,Slow
2023-05-03,2023-05-12,5,36464060,2023-09-12,9,132,0.03787878787878788,Slow
2024-01-24,2024-02-09,4,89895796,2024-08-19,16,208,0.019230769230769232,Slow
2023-06-17,2023-06-30,6,56840464,2023-11-26,13,162,0.037037037037037035,Slow
2023-02-25,2023-02-28,5,93954744,2023-03-09,3,12,0.4166666666666667,Fast
2024-01-29,2024-02-01,7,73778505,2024-09-17,3,232,0.03017241379310345,Slow
2024-03-30,2024-04-02,1,20583609,2024-07-26,3,118,0.00847457627118644,Medium
2024-08-21,2024-08-30,12,84244275,2024-10-17,9,57,0.21052631578947367,Medium
2024-05-20,2024-06-08,1,35842524,2024-12-25,19,219,0.0045662100456621,Slow
2024-02-09,2024-02-15,1,80667163,2025-01-04,6,330,0.0030303030303030303,Slow
2024-05-22,2024-06-11,11,16583278,2025-06-15,20,389,0.028277634961439587,Slow
2023-11-30,2023-12-20,7,61894982,2024-09-03,20,278,0.025179856115107913,Slow
2024-02-14,2024-03-04,8,60039335,2024-05-10,19,86,0.09302325581395349,Medium
2023-02-21,2023-03-04,9,26838989,2023-06-28,11,127,0.07086614173228346,Slow
2023-01-15,2023-02-02,3,22324388,2023-03-28,18,72,0.041666666666666664,Medium
2023-09-11,2023-10-01,11,75767336,2024-04-01,20,203,0.054187192118226604,Slow
2024-04-05,2024-04-21,9,44453606,2024-09-10,16,158,0.056962025316455694,Slow
2023-03-21,2023-03-22,3,82001147,2023-06-19,1,90,0.03333333333333333,Medium
2023-04-13,2023-04-18,5,86601682,2023-06-19,5,67,0.07462686567164178,Medium
2023-02-11,2023-02-27,11,5236312,2024-03-01,16,384,0.028645833333333332,Slow
2023-10-18,2023-10-20,2,73553653,2024-11-15,2,394,0.005076142131979695,Slow
2023-02-23,2023-03-05,8,91308766,2024-03-16,10,387,0.020671834625323,Slow
2023-09-13,2023-09-22,6,25430456,2023-12-30,9,108,0.05555555555555555,Medium
2023-10-01,2023-10-04,8,71448382,2023-12-22,3,82,0.0975609756097561,Medium
2023-05-17,2023-05-24,10,30132131,2023-09-20,7,126,0.07936507936507936,Slow
2023-04-16,2023-04-18,11,66826301,2024-03-22,2,341,0.03225806451612903,Slow
2023-11-14,2023-11-28,6,49193219,2024-09-12,14,303,0.019801980198019802,Slow
2023-02-01,2023-02-11,2,94554405,2023-05-05,10,93,0.021505376344086023,Medium
2024-07-22,2024-07-25,2,18342223,2025-02-27,3,220,0.00909090909090909,Slow
2024-01-16,2024-02-03,9,17545279,2024-01-23,18,7,1.2857142857142858,Fast
2023-10-02,2023-10-07,1,90395961,2024-02-23,5,144,0.006944444444444444,Slow
2024-01-23,2024-02-02,9,46432714,2025-01-05,10,348,0.02586206896551724,Slow
2024-08-23,2024-09-08,9,64055919,2024-11-03,16,72,0.125,Medium
2023-03-04,2023-03-15,10,15826852,2023-08-27,11,176,0.056818181818181816,Slow
2024-02-08,2024-02-21,10,53184367,2024-11-11,13,277,0.036101083032490974,Slow
2024-06-14,2024-06-21,11,56648289,2024-11-11,7,150,0.07333333333333333,Slow
2023-08-12,2023-08-30,9,24657339,2024-05-27,18,289,0.031141868512110725,Slow
2024-02-13,2024-02-25,4,75770864,2024-04-02,12,49,0.08163265306122448,Medium
2023-11-24,2023-12-10,4,42630828,2023-12-17,16,23,0.17391304347826086,Fast
2023-11-27,2023-12-03,6,33958501,2024-02-15,6,80,0.075,Medium
2023-05-03,2023-05-16,4,174861,2023-11-09,13,190,0.021052631578947368,Slow
2023-07-25,2023-08-05,4,53901640,2024-05-23,11,303,0.013201320132013201,Slow
2024-01-28,2024-02-15,4,96960155,2024-07-24,18,178,0.02247191011235955,Slow
2024-06-15,2024-06-18,8,75694314,2025-05-13,3,332,0.024096385542168676,Slow
2023-11-01,2023-11-11,3,72832916,2024-01-23,10,83,0.03614457831325301,Medium
2024-03-21,2024-04-09,12,25375410,2025-01-11,19,296,0.04054054054054054,Slow
2023-03-07,2023-03-23,2,82934528,2023-03-17,16,10,0.2,Fast
2023-11-13,2023-11-18,11,99787409,2024-07-25,5,255,0.043137254901960784,Slow
2024-04-25,2024-05-10,6,86876072,2024-05-26,15,31,0.1935483870967742,Medium
2023-10-14,2023-10-19,12,70774852,2024-09-27,5,349,0.034383954154727794,Slow
2024-07-29,2024-08-07,6,55995986,2025-05-05,9,280,0.02142857142857143,Slow
2024-07-09,2024-07-28,6,79052308,2025-03-04,19,238,0.025210084033613446,Slow
2023-12-01,2023-12-03,9,54754389,2024-01-18,2,48,0.1875,Medium
2023-05-15,2023-05-25,1,9849154,2024-05-20,10,371,0.0026954177897574125,Slow
2024-05-18,2024-05-29,3,1715363,2024-11-24,11,190,0.015789473684210527,Slow
2024-01-04,2024-01-13,6,17988192,2024-06-17,9,165,0.03636363636363636,Slow
2023-01-06,2023-01-26,11,88379846,2023-06-01,20,146,0.07534246575342465,Slow
2024-02-27,2024-03-09,9,47302972,2025-01-31,11,339,0.02654867256637168,Slow
2023-10-31,2023-11-10,5,69137269,2024-08-29,10,303,0.0165016501650165,Slow
2023-06-27,2023-07-13,12,91128615,2024-03-08,16,255,0.047058823529411764,Slow
2023-05-30,2023-06-03,5,79321255,2024-06-14,4,381,0.013123359580052493,Slow
2023-02-04,2023-02-05,10,16976572,2023-09-06,1,214,0.04672897196261682,Slow
2024-02-29,2024-03-20,3,23931164,2024-07-03,20,125,0.024,Slow
2023-08-20,2023-08-25,12,95851378,2024-07-25,5,340,0.03529411764705882,Slow
2023-11-27,2023-12-14,10,71289830,2024-03-11,17,105,0.09523809523809523,Medium
2023-06-12,2023-06-25,8,71415669,2023-07-26,13,44,0.18181818181818182,Medium
2023-05-04,2023-05-12,9,4024098,2024-01-17,8,258,0.03488372093023256,Slow
2024-08-04,2024-08-07,4,39774168,2025-03-22,3,230,0.017391304347826087,Slow
2024-03-30,2024-04-16,8,64105471,2024-10-04,17,188,0.0425531914893617,Slow
2023-06-26,2023-07-13,12,60376245,2024-04-08,17,287,0.041811846689895474,Slow
2023-09-29,2023-10-13,12,53947370,2024-08-06,14,312,0.038461538461538464,Slow
2024-03-27,2024-04-08,1,52927597,2024-09-08,12,165,0.006060606060606061,Slow
2023-08-02,2023-08-13,9,41870741,2023-12-11,11,131,0.06870229007633588,Slow
2024-06-29,2024-07-01,12,11900014,2025-04-03,2,278,0.04316546762589928,Slow
2023-11-16,2023-11-19,3,67319916,2024-02-11,3,87,0.034482758620689655,Medium
2023-01-30,2023-02-11,4,9048739,2023-03-26,12,55,0.07272727272727272,Medium
2023-07-02,2023-07-11,6,37141159,2024-05-29,9,332,0.018072289156626505,Slow
2023-07-08,2023-07-19,10,89620658,2023-12-14,11,159,0.06289308176100629,Slow
2023-04-07,2023-04-25,3,87347146,2023-06-14,18,68,0.04411764705882353,Medium
2023-02-11,2023-03-01,6,16395391,2023-12-22,18,314,0.01910828025477707,Slow
2024-03-21,2024-04-02,3,51111555,2024-10-13,12,206,0.014563106796116505,Slow
2024-04-04,2024-04-06,2,94607532,2024-11-15,2,225,0.008888888888888889,Slow
2024-05-20,2024-05-21,5,30926154,2024-12-17,1,211,0.023696682464454975,Slow
2024-08-02,2024-08-06,3,41489764,2024-11-05,4,95,0.031578947368421054,Medium
2023-07-04,2023-07-12,4,66225033,2024-03-25,8,265,0.01509433962264151,Slow
2024-02-22,2024-02-28,9,28107139,2025-03-27,6,399,0.022556390977443608,Slow
2024-05-03,2024-05-20,3,72484220,2024-12-30,17,241,0.012448132780082987,Slow
2023-06-20,2023-07-06,5,74239844,2023-09-11,16,83,0.060240963855421686,Medium
2023-10-10,2023-10-29,2,26805295,2024-04-18,19,191,0.010471204188481676,Slow
2023-08-06,2023-08-16,2,57061665,2024-05-16,10,284,0.007042253521126761,Slow
2023-11-28,2023-12-11,7,4632219,2024-04-24,13,148,0.0472972972972973,Slow
